module,type,entity_id,file,line
DS,input_text,input_text.ds_w4_golden_last_result,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,1025
DS,input_text,input_text.ds_w4_golden_notify_target_entity,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,1018
DS,input_text,input_text.ds_w4_notify_target_entity,DS_v4_2/yaml_zone_obligatorios/ds_w4_logic.yaml,1485
DS,input_text,input_text.ds_w4_sdhb_target_dv,DS_v4_2/yaml_zone_obligatorios/ds_w4_sdhb.yaml,23
DS,input_text,input_text.ds_w4_sim_sdhb_winner_mock,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,1015
DS,input_text,input_text.ds_w4_tests_last_report,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,1011
DS,input_text,input_text.ds_w4_tests_notify_target_entity,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,1006
DS,input_text,input_text.ds_w5_golden_last_report,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,1044
DS,input_text,input_text.ds_w5_golden_last_result,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,1047
DS,input_text,input_text.ds_w5_golden_notify_target_entity,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,1040
DS,input_text,input_text.ds_w5_notify_target_entity,DS_v4_2/yaml_zone_obligatorios/ds_w5_logic.yaml,1485
DS,input_text,input_text.ds_w5_sdhb_target_dv,DS_v4_2/yaml_zone_obligatorios/ds_w5_sdhb.yaml,23
DS,input_text,input_text.ds_w5_sim_sdhb_winner_mock,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,1037
DS,input_text,input_text.ds_w5_tests_last_report,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,1033
DS,input_text,input_text.ds_w5_tests_notify_target_entity,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,1028
DS,input_text,input_text.ds_w6_golden_last_report,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,1066
DS,input_text,input_text.ds_w6_golden_last_result,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,1069
DS,input_text,input_text.ds_w6_golden_notify_target_entity,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,1062
DS,input_text,input_text.ds_w6_notify_target_entity,DS_v4_2/yaml_zone_obligatorios/ds_w6_logic.yaml,1485
DS,input_text,input_text.ds_w6_sdhb_target_dv,DS_v4_2/yaml_zone_obligatorios/ds_w6_sdhb.yaml,23
DS,input_text,input_text.ds_w6_sim_sdhb_winner_mock,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,1059
DS,input_text,input_text.ds_w6_tests_last_report,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,1055
DS,input_text,input_text.ds_w6_tests_notify_target_entity,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,1050
DS,input_text,input_text.ds_w7_golden_last_report,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,1088
DS,input_text,input_text.ds_w7_golden_last_result,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,1091
DS,input_text,input_text.ds_w7_golden_notify_target_entity,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,1084
DS,input_text,input_text.ds_w7_notify_target_entity,DS_v4_2/yaml_zone_obligatorios/ds_w7_logic.yaml,1485
DS,input_text,input_text.ds_w7_sdhb_target_dv,DS_v4_2/yaml_zone_obligatorios/ds_w7_sdhb.yaml,23
DS,input_text,input_text.ds_w7_sim_sdhb_winner_mock,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,1081
DS,input_text,input_text.ds_w7_tests_last_report,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,1077
DS,input_text,input_text.ds_w7_tests_notify_target_entity,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,1072
DS,input_text,input_text.ds_w8_golden_last_report,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,1110
DS,input_text,input_text.ds_w8_golden_last_result,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,1113
DS,input_text,input_text.ds_w8_golden_notify_target_entity,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,1106
DS,input_text,input_text.ds_w8_notify_target_entity,DS_v4_2/yaml_zone_obligatorios/ds_w8_logic.yaml,1485
DS,input_text,input_text.ds_w8_sdhb_target_dv,DS_v4_2/yaml_zone_obligatorios/ds_w8_sdhb.yaml,23
DS,input_text,input_text.ds_w8_sim_sdhb_winner_mock,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,1103
DS,input_text,input_text.ds_w8_tests_last_report,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,1099
DS,input_text,input_text.ds_w8_tests_notify_target_entity,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,1094
DV,input_boolean,input_boolean.dv_vmc_adaptive_learning_enabled,DV_v4_2/yaml_zone_obligatorios/dv_vmc_logic.yaml,620
DV,input_boolean,input_boolean.dv_vmc_adaptive_thresholds_enabled,DV_v4_2/yaml_zone_obligatorios/dv_vmc_logic.yaml,623
DV,input_boolean,input_boolean.dv_vmc_auto,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,735
DV,input_boolean,input_boolean.dv_vmc_auto_lock,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,747
DV,input_boolean,input_boolean.dv_vmc_backup_restore_timers,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,771
DV,input_boolean,input_boolean.dv_vmc_bootstrap_done,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,744
DV,input_boolean,input_boolean.dv_vmc_dew_risk_sim,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,732
DV,input_boolean,input_boolean.dv_vmc_driver_busy,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,741
DV,input_boolean,input_boolean.dv_vmc_dry_mode,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,777
DV,input_boolean,input_boolean.dv_vmc_ducha_bano_dormitorio,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,729
DV,input_boolean,input_boolean.dv_vmc_ducha_bano_pasillo,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,726
DV,input_boolean,input_boolean.dv_vmc_filtros_aviso_enviado,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,774
DV,input_boolean,input_boolean.dv_vmc_freecool_enabled,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,788
DV,input_boolean,input_boolean.dv_vmc_modo_automatico,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,780
DV,input_boolean,input_boolean.dv_vmc_notif_persistente,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,765
DV,input_boolean,input_boolean.dv_vmc_notif_telegram,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,768
DV,input_boolean,input_boolean.dv_vmc_override_manual_v2_estado,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,804
DV,input_boolean,input_boolean.dv_vmc_override_manual_v3_estado,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,808
DV,input_boolean,input_boolean.dv_vmc_override_v2,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,759
DV,input_boolean,input_boolean.dv_vmc_override_v3,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,762
DV,input_boolean,input_boolean.dv_vmc_permiso_extra,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,784
DV,input_boolean,input_boolean.dv_vmc_programacion_semanal,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,738
DV,input_boolean,input_boolean.dv_vmc_sdhb_consume_enabled,DV_v4_2/yaml_zone_obligatorios/dv_vmc_sdhb.yaml,11
DV,input_boolean,input_boolean.dv_vmc_sdhb_enabled,DV_v4_2/yaml_zone_obligatorios/dv_vmc_sdhb.yaml,8
DV,input_boolean,input_boolean.dv_vmc_sdhb_export_enabled,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,812
DV,input_boolean,input_boolean.dv_vmc_sim_dp_available,DV_v4_2/yaml_zone_opcionales/dv_testing_simulator_optional.yaml,24
DV,input_boolean,input_boolean.dv_vmc_sim_enabled,DV_v4_2/yaml_zone_opcionales/dv_testing_simulator_optional.yaml,9
DV,input_boolean,input_boolean.dv_vmc_sim_ko,DV_v4_2/yaml_zone_opcionales/dv_testing_simulator_optional.yaml,12
DV,input_boolean,input_boolean.dv_vmc_sim_ramp_active,DV_v4_2/yaml_zone_opcionales/dv_testing_simulator_optional.yaml,15
DV,input_boolean,input_boolean.dv_vmc_sim_ramp_hw_follow_cmd,DV_v4_2/yaml_zone_opcionales/dv_testing_simulator_optional.yaml,18
DV,input_boolean,input_boolean.dv_vmc_sim_sdhb_enabled,DV_v4_2/yaml_zone_opcionales/dv_testing_simulator_optional.yaml,21
DV,input_boolean,input_boolean.dv_vmc_v1,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,750
DV,input_boolean,input_boolean.dv_vmc_v2,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,753
DV,input_boolean,input_boolean.dv_vmc_v3,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,756
DV,input_boolean,input_boolean.dv_vmc_velocidad_1,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,792
DV,input_boolean,input_boolean.dv_vmc_velocidad_2,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,796
DV,input_boolean,input_boolean.dv_vmc_velocidad_3,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,800
DV,input_button,input_button.dv_vmc_cancel_override_btn,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,831
DV,input_button,input_button.dv_vmc_filtros_reset_btn,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,834
DV,input_button,input_button.dv_vmc_freecool_enabled,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,840
DV,input_button,input_button.dv_vmc_golden_run_btn,DV_v4_2/yaml_zone_opcionales/dv_testing_simulator_optional.yaml,960
DV,input_button,input_button.dv_vmc_override_btn_v2,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,819
DV,input_button,input_button.dv_vmc_override_btn_v3,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,822
DV,input_button,input_button.dv_vmc_permiso_extra_btn,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,825
DV,input_button,input_button.dv_vmc_propagar_horario_lunes_resto,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,816
DV,input_button,input_button.dv_vmc_reset_fabrica_btn,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,828
DV,input_button,input_button.dv_vmc_self_test_btn,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,837
DV,input_datetime,input_datetime.dv_vmc_backup_inputs_ts,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,871
DV,input_datetime,input_datetime.dv_vmc_failsafe_last_trip,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,960
DV,input_datetime,input_datetime.dv_vmc_failsafe_lockout_until,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,964
DV,input_datetime,input_datetime.dv_vmc_hora_apagado,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,881
DV,input_datetime,input_datetime.dv_vmc_hora_apagado_domingo,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,951
DV,input_datetime,input_datetime.dv_vmc_hora_apagado_jueves,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,921
DV,input_datetime,input_datetime.dv_vmc_hora_apagado_lunes,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,891
DV,input_datetime,input_datetime.dv_vmc_hora_apagado_martes,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,901
DV,input_datetime,input_datetime.dv_vmc_hora_apagado_miercoles,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,911
DV,input_datetime,input_datetime.dv_vmc_hora_apagado_sabado,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,941
DV,input_datetime,input_datetime.dv_vmc_hora_apagado_viernes,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,931
DV,input_datetime,input_datetime.dv_vmc_hora_encendido,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,876
DV,input_datetime,input_datetime.dv_vmc_hora_encendido_domingo,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,946
DV,input_datetime,input_datetime.dv_vmc_hora_encendido_jueves,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,916
DV,input_datetime,input_datetime.dv_vmc_hora_encendido_lunes,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,886
DV,input_datetime,input_datetime.dv_vmc_hora_encendido_martes,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,896
DV,input_datetime,input_datetime.dv_vmc_hora_encendido_miercoles,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,906
DV,input_datetime,input_datetime.dv_vmc_hora_encendido_sabado,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,936
DV,input_datetime,input_datetime.dv_vmc_hora_encendido_viernes,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,926
DV,input_datetime,input_datetime.dv_vmc_last_speed_change,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,956
DV,input_datetime,input_datetime.dv_vmc_notif_last_ts,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,866
DV,input_datetime,input_datetime.dv_vmc_sim_ramp_last_step_at,DV_v4_2/yaml_zone_opcionales/dv_testing_simulator_optional.yaml,151
DV,input_datetime,input_datetime.dv_vmc_sim_ramp_started_at,DV_v4_2/yaml_zone_opcionales/dv_testing_simulator_optional.yaml,147
DV,input_number,input_number.dv_vmc_adaptive_event_co2_ppm,DV_v4_2/yaml_zone_obligatorios/dv_vmc_logic.yaml,627
DV,input_number,input_number.dv_vmc_adaptive_event_pm25_ugm3,DV_v4_2/yaml_zone_obligatorios/dv_vmc_logic.yaml,636
DV,input_number,input_number.dv_vmc_adaptive_min_days,DV_v4_2/yaml_zone_obligatorios/dv_vmc_logic.yaml,645
DV,input_number,input_number.dv_vmc_adaptive_min_samples,DV_v4_2/yaml_zone_obligatorios/dv_vmc_logic.yaml,663
DV,input_number,input_number.dv_vmc_adaptive_min_valid_ratio,DV_v4_2/yaml_zone_obligatorios/dv_vmc_logic.yaml,654
DV,input_number,input_number.dv_vmc_co2_hysteresis,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,113
DV,input_number,input_number.dv_vmc_co2_v2_threshold,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,81
DV,input_number,input_number.dv_vmc_co2_v3_threshold,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,89
DV,input_number,input_number.dv_vmc_dry_dp_v2_delta,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,177
DV,input_number,input_number.dv_vmc_dry_dp_v3_delta,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,169
DV,input_number,input_number.dv_vmc_ducha_hold_min,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,163
DV,input_number,input_number.dv_vmc_ducha_rh_delta_off,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,151
DV,input_number,input_number.dv_vmc_ducha_rh_delta_on,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,145
DV,input_number,input_number.dv_vmc_ducha_rh_window_min,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,157
DV,input_number,input_number.dv_vmc_ducha_v2_min,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,73
DV,input_number,input_number.dv_vmc_ducha_v3_min,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,65
DV,input_number,input_number.dv_vmc_failsafe_lockout_min,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,202
DV,input_number,input_number.dv_vmc_failsafe_trip_count,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,211
DV,input_number,input_number.dv_vmc_failsafe_trip_limit,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,194
DV,input_number,input_number.dv_vmc_failsafe_trip_window_h,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,185
DV,input_number,input_number.dv_vmc_filtros_horas_offset,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,137
DV,input_number,input_number.dv_vmc_filtros_intervalo_horas,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,129
DV,input_number,input_number.dv_vmc_freecool_delta_off_c,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,24
DV,input_number,input_number.dv_vmc_freecool_delta_on_c,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,16
DV,input_number,input_number.dv_vmc_freecool_t_ext_min_c,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,32
DV,input_number,input_number.dv_vmc_health_max_age_s,DV_v4_2/yaml_zone_obligatorios/dv_vmc_observability.yaml,342
DV,input_number,input_number.dv_vmc_notif_min_interval_s,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,40
DV,input_number,input_number.dv_vmc_override_min,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,49
DV,input_number,input_number.dv_vmc_permiso_extra_min,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,57
DV,input_number,input_number.dv_vmc_pm25_hysteresis,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,121
DV,input_number,input_number.dv_vmc_pm25_v2_threshold,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,97
DV,input_number,input_number.dv_vmc_pm25_v3_threshold,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,105
DV,input_number,input_number.dv_vmc_precio_kwh,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,9
DV,input_number,input_number.dv_vmc_sim_co2_ppm,DV_v4_2/yaml_zone_opcionales/dv_testing_simulator_optional.yaml,58
DV,input_number,input_number.dv_vmc_sim_dp_casa_c,DV_v4_2/yaml_zone_opcionales/dv_testing_simulator_optional.yaml,106
DV,input_number,input_number.dv_vmc_sim_dp_exterior_c,DV_v4_2/yaml_zone_opcionales/dv_testing_simulator_optional.yaml,98
DV,input_number,input_number.dv_vmc_sim_pm25_ugm3,DV_v4_2/yaml_zone_opcionales/dv_testing_simulator_optional.yaml,66
DV,input_number,input_number.dv_vmc_sim_ramp_co2_ppm_per_min,DV_v4_2/yaml_zone_opcionales/dv_testing_simulator_optional.yaml,122
DV,input_number,input_number.dv_vmc_sim_ramp_duration_min,DV_v4_2/yaml_zone_opcionales/dv_testing_simulator_optional.yaml,138
DV,input_number,input_number.dv_vmc_sim_ramp_pm25_ugm3_per_min,DV_v4_2/yaml_zone_opcionales/dv_testing_simulator_optional.yaml,130
DV,input_number,input_number.dv_vmc_sim_ramp_step_s,DV_v4_2/yaml_zone_opcionales/dv_testing_simulator_optional.yaml,114
DV,input_number,input_number.dv_vmc_sim_rh_ext_pct,DV_v4_2/yaml_zone_opcionales/dv_testing_simulator_optional.yaml,90
DV,input_number,input_number.dv_vmc_sim_t_ext_c,DV_v4_2/yaml_zone_opcionales/dv_testing_simulator_optional.yaml,74
DV,input_number,input_number.dv_vmc_sim_t_in_c,DV_v4_2/yaml_zone_opcionales/dv_testing_simulator_optional.yaml,82
DV,input_select,input_select.dv_vmc_ducha_nivel,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,844
DV,input_select,input_select.dv_vmc_prev_modo,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,851
DV,input_select,input_select.dv_vmc_prev_speed,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,857
DV,input_select,input_select.dv_vmc_sim_scenario,DV_v4_2/yaml_zone_opcionales/dv_testing_simulator_optional.yaml,35
DV,input_text,input_text.dv_vmc_backup_json,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,973
DV,input_text,input_text.dv_vmc_golden_last,DV_v4_2/yaml_zone_opcionales/dv_testing_simulator_optional.yaml,31
DV,input_text,input_text.dv_vmc_notify_target,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,969
DV,input_text,input_text.dv_vmc_sim_sdhb_intent,DV_v4_2/yaml_zone_opcionales/dv_testing_simulator_optional.yaml,28
DV,timer,timer.dv_vmc_bootstrap_guard,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,986
DV,timer,timer.dv_vmc_ducha_override,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,983
DV,timer,timer.dv_vmc_override,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,977
DV,timer,timer.dv_vmc_permiso_extra,DV_v4_2/yaml_zone_obligatorios/dv_vmc_inputs.yaml,980
